PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,WTBDY_TYPE,NCCA_REG,LAT_DD,LON_DD,SAMPLE_TYPE,STATION_DEPTH,MEAN_SECCHI_DEPTH,REP,CLEAR_TO_BOTTOM,DISAPPEARS,REAPPEARS,SECCHI_TIME,SECCHI_COMMENT,NARS_FLAG,NARS_COMMENT,
4/24/2024,2012200,NRF_GU-10066,NCA20_GU-10080,1,7/28/2020,GU,MARINE,Pacific,13.46541661,144.6483807,SECC,0.9,0.9,1,Y,0.9,0.9,11:19,,,,
4/24/2024,2012202,NGL_MI-10043,NGL20_MI-10099,1,8/5/2020,MI,GREAT_LAKES,Great Lakes,45.9345078,-85.71997318,SECC,18.6,11.35,1,N,11.4,11.3,10:06,,,,
4/24/2024,2012202,NGL_MI-10043,NGL20_MI-10099,1,8/5/2020,MI,GREAT_LAKES,Great Lakes,45.9345078,-85.71997318,SECC,18.6,11.35,3,N,11.4,11.3,10:06,,,,
4/24/2024,2012202,NGL_MI-10043,NGL20_MI-10099,1,8/5/2020,MI,GREAT_LAKES,Great Lakes,45.9345078,-85.71997318,SECC,18.6,11.35,2,N,11.4,11.3,10:06,,,,
4/24/2024,2012203,NGL_MI-10038,NGL20_MI-10094,1,8/5/2020,MI,GREAT_LAKES,Great Lakes,45.88808998,-86.25743836,SECC,17.3,11.65,2,N,11.7,11.6,13:40,,,,
4/24/2024,2012203,NGL_MI-10038,NGL20_MI-10094,1,8/5/2020,MI,GREAT_LAKES,Great Lakes,45.88808998,-86.25743836,SECC,17.3,11.65,1,N,11.7,11.6,13:40,,,,
4/24/2024,2012203,NGL_MI-10038,NGL20_MI-10094,1,8/5/2020,MI,GREAT_LAKES,Great Lakes,45.88808998,-86.25743836,SECC,17.3,11.65,3,N,11.7,11.6,13:40,,,,
4/24/2024,2012205,NCA_ME-10173,NCA20_ME-10003,1,8/5/2020,ME,MARINE,Northeast,44.21442841,-68.76963503,SECC,3,2.95,1,Y,3,2.9,13:27,,,,
4/24/2024,2012206,NCA_MD-10123,NCA20_MD-10016,1,8/5/2020,MD,MARINE,Northeast,38.40707316,-75.08005218,SECC,1.2,0.69,1,N,0.75,0.65,7:15,,,,
4/24/2024,2012206,NCA_MD-10123,NCA20_MD-10016,1,8/5/2020,MD,MARINE,Northeast,38.40707316,-75.08005218,SECC,1.2,0.69,2,N,0.75,0.6,7:15,,,,
4/24/2024,2012206,NCA_MD-10123,NCA20_MD-10016,1,8/5/2020,MD,MARINE,Northeast,38.40707316,-75.08005218,SECC,1.2,0.69,3,N,0.75,0.65,7:15,,,,
4/24/2024,2012207,NCA_WA-10206,NCA20_WA-10022,1,8/5/2020,WA,MARINE,West,47.34980521,-122.5286169,SECC,7.5,7.5,1,Y,7.5,7.5,12:58,,,,
4/24/2024,2015508,NGL_MI-10574,GBA20-10521,1,6/6/2021,MI,GREAT_LAKES,Great Lakes,45.60176769,-86.8680412,SECC,13.5,4.47,2,N,4.1,4.6,13:35,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2015508,NGL_MI-10574,GBA20-10521,1,6/6/2021,MI,GREAT_LAKES,Great Lakes,45.60176769,-86.8680412,SECC,13.5,4.47,1,N,4.5,4.6,13:35,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2020879,NGL_MI-10586,ISA20-15,1,7/12/2022,MI,GREAT_LAKES,Great Lakes,45.62718427,-85.63354051,SECC,18.4,6.9,3,N,6.8,7,11:11,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2020883,NGL_MI-10592,ISA20-21,1,7/15/2022,MI,GREAT_LAKES,Great Lakes,45.78000194,-85.54984795,SECC,21.7,7.83,1,N,8.2,8.3,9:00,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2020954,NGL_MI-10605,ISA20-34,1,7/12/2022,MI,GREAT_LAKES,Great Lakes,45.57766743,-85.64126654,SECC,25.4,4.75,1,N,4.5,4.7,9:48,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2020954,NGL_MI-10605,ISA20-34,1,7/12/2022,MI,GREAT_LAKES,Great Lakes,45.57766743,-85.64126654,SECC,25.4,4.75,3,N,4.5,4.9,9:48,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2012210,NCA_MA-10190,NCA20_MA-10032,1,8/6/2020,MA,MARINE,Northeast,41.51681192,-70.20789474,SECC,10.2,3.5,1,N,3.5,3.5,10:58,,,,
4/24/2024,2012210,NCA_MA-10190,NCA20_MA-10032,1,8/6/2020,MA,MARINE,Northeast,41.51681192,-70.20789474,SECC,10.2,3.5,3,N,3.5,3.5,10:58,,,,
4/24/2024,2012210,NCA_MA-10190,NCA20_MA-10032,1,8/6/2020,MA,MARINE,Northeast,41.51681192,-70.20789474,SECC,10.2,3.5,2,N,3.5,3.5,10:58,,,,
4/24/2024,2012211,NCA_MA-10173,NCA20_MA-10011,1,8/6/2020,MA,MARINE,Northeast,41.52040028,-70.26235416,SECC,16.5,3.75,1,N,3.8,3.7,8:09,,,,
4/24/2024,2012211,NCA_MA-10173,NCA20_MA-10011,1,8/6/2020,MA,MARINE,Northeast,41.52040028,-70.26235416,SECC,16.5,3.75,3,N,3.8,3.7,8:09,,,,
4/24/2024,2012211,NCA_MA-10173,NCA20_MA-10011,1,8/6/2020,MA,MARINE,Northeast,41.52040028,-70.26235416,SECC,16.5,3.75,2,N,3.8,3.7,8:09,,,,
4/24/2024,2012212,NCA_GA-10169,NCA20_GA-10019,1,8/5/2020,GA,MARINE,Southeast,31.99584433,-81.00096334,SECC,8.1,0.8,1,N,0.8,0.75,14:28,,,,
4/24/2024,2012212,NCA_GA-10169,NCA20_GA-10019,1,8/5/2020,GA,MARINE,Southeast,31.99584433,-81.00096334,SECC,8.1,0.8,3,N,0.8,0.75,14:28,,,,
4/24/2024,2012212,NCA_GA-10169,NCA20_GA-10019,1,8/5/2020,GA,MARINE,Southeast,31.99584433,-81.00096334,SECC,8.1,0.8,2,N,0.9,0.8,14:28,,,,
4/24/2024,2012213,NCA_GA-10154,NCA20_GA-10004,1,8/6/2020,GA,MARINE,Southeast,31.86511072,-81.07592591,SECC,4.4,0.58,1,N,0.65,0.6,10:44,,,,
4/24/2024,2012213,NCA_GA-10154,NCA20_GA-10004,1,8/6/2020,GA,MARINE,Southeast,31.86511072,-81.07592591,SECC,4.4,0.58,2,N,0.5,0.45,10:44,,,,
4/24/2024,2012213,NCA_GA-10154,NCA20_GA-10004,1,8/6/2020,GA,MARINE,Southeast,31.86511072,-81.07592591,SECC,4.4,0.58,3,N,0.7,0.6,10:44,,,,
4/24/2024,2012214,NCA_GA-10152,NCA20_GA-10002,1,8/5/2020,GA,MARINE,Southeast,31.93632177,-80.97394147,SECC,10.4,1.12,2,N,1.2,1.1,12:06,,,,
4/24/2024,2012214,NCA_GA-10152,NCA20_GA-10002,1,8/5/2020,GA,MARINE,Southeast,31.93632177,-80.97394147,SECC,10.4,1.12,3,N,1.2,1.15,12:06,,,,
4/24/2024,2012214,NCA_GA-10152,NCA20_GA-10002,1,8/5/2020,GA,MARINE,Southeast,31.93632177,-80.97394147,SECC,10.4,1.12,1,N,1.1,1,12:06,,,,
4/24/2024,2012215,NGL_MI-10509,NGL20_MI-10006,1,8/5/2020,MI,GREAT_LAKES,Great Lakes,41.73969822,-83.42171366,SECC,1.6,0.65,1,N,0.7,0.6,11:39,,,,
4/24/2024,2012215,NGL_MI-10509,NGL20_MI-10006,1,8/5/2020,MI,GREAT_LAKES,Great Lakes,41.73969822,-83.42171366,SECC,1.6,0.65,2,N,0.7,0.6,11:39,,,,
4/24/2024,2012215,NGL_MI-10509,NGL20_MI-10006,1,8/5/2020,MI,GREAT_LAKES,Great Lakes,41.73969822,-83.42171366,SECC,1.6,0.65,3,N,0.7,0.6,11:39,,,,
4/24/2024,2020954,NGL_MI-10605,ISA20-34,1,7/12/2022,MI,GREAT_LAKES,Great Lakes,45.57766743,-85.64126654,SECC,25.4,4.75,2,N,4.9,5,9:48,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2012362,NCA_CA-10244,NCA20_CA-10022,1,8/17/2020,CA,MARINE,West,37.47911,-122.07787,SECC,7.9,0.45,2,N,0.5,0.4,9:37,"Strong current pulling secchi hard, estimated depths best we could",Q,Secchi readings were estimated because of strong currents. Acceptable for NCCA use.,
4/24/2024,2012362,NCA_CA-10244,NCA20_CA-10022,1,8/17/2020,CA,MARINE,West,37.47911,-122.07787,SECC,7.9,0.45,3,N,0.5,0.4,9:37,"Strong current pulling secchi hard, estimated depths best we could",Q,Secchi readings were estimated because of strong currents. Acceptable for NCCA use.,
4/24/2024,2012217,NCA_LA-10142,NCA20_LA-10081,1,8/6/2020,LA,MARINE,Gulf,29.60909638,-91.61134483,SECC,2.8,0.38,1,N,0.4,0.35,8:16,,,,
4/24/2024,2012217,NCA_LA-10142,NCA20_LA-10081,1,8/6/2020,LA,MARINE,Gulf,29.60909638,-91.61134483,SECC,2.8,0.38,3,N,0.4,0.35,8:16,,,,
4/24/2024,2012217,NCA_LA-10142,NCA20_LA-10081,1,8/6/2020,LA,MARINE,Gulf,29.60909638,-91.61134483,SECC,2.8,0.38,2,N,0.4,0.35,8:16,,,,
4/24/2024,2012218,NGL_NY-10011,NGL20_NY-10032,2,8/6/2020,NY,GREAT_LAKES,Great Lakes,43.96826774,-76.11540359,SECC,11.7,1.95,3,N,2.1,1.8,14:58,,,,
4/24/2024,2012218,NGL_NY-10011,NGL20_NY-10032,2,8/6/2020,NY,GREAT_LAKES,Great Lakes,43.96826774,-76.11540359,SECC,11.7,1.95,1,N,2.1,1.8,14:58,,,,
4/24/2024,2012218,NGL_NY-10011,NGL20_NY-10032,2,8/6/2020,NY,GREAT_LAKES,Great Lakes,43.96826774,-76.11540359,SECC,11.7,1.95,2,N,2.1,1.8,14:58,,,,
4/24/2024,2012219,NGL_NY-10001,NGL20_NY-10001,2,8/6/2020,NY,GREAT_LAKES,Great Lakes,42.7321235,-78.970972,SECC,10.1,4.4,2,N,4.5,4.3,7:55,,,,
4/24/2024,2012219,NGL_NY-10001,NGL20_NY-10001,2,8/6/2020,NY,GREAT_LAKES,Great Lakes,42.7321235,-78.970972,SECC,10.1,4.4,1,N,4.5,4.3,7:55,,,,
4/24/2024,2012219,NGL_NY-10001,NGL20_NY-10001,2,8/6/2020,NY,GREAT_LAKES,Great Lakes,42.7321235,-78.970972,SECC,10.1,4.4,3,N,4.5,4.3,7:55,,,,
4/24/2024,2012220,NRF_GU-10008,NCA20_GU-10008,1,8/3/2020,GU,MARINE,Pacific,13.454397,144.6253,SECC,9.5,9.5,1,Y,9.5,9.5,9:10,,,,
4/24/2024,2012221,NRF_GU-10017,NCA20_GU-10017,1,8/5/2020,GU,MARINE,Pacific,13.24915168,144.6939788,SECC,0.8,0.8,1,Y,0.8,0.8,9:06,,,,
4/24/2024,2012222,NRF_GU-10016,NCA20_GU-10016,1,8/5/2020,GU,MARINE,Pacific,13.24443407,144.6963241,SECC,1.1,1.1,1,Y,1.1,1.1,10:23,,,,
4/24/2024,2012223,NRF_GU-10051,NCA20_GU-10051,1,8/5/2020,GU,MARINE,Pacific,13.24372119,144.6970653,SECC,0.6,0.6,1,Y,0.6,0.6,11:24,,,,
4/24/2024,2012224,NCA_AL-10153,NCA20_AL-10008,1,8/7/2020,AL,MARINE,Gulf,30.2579611,-88.35357196,SECC,5.5,2.15,3,N,2.3,2.2,7:03,,,,
4/24/2024,2012224,NCA_AL-10153,NCA20_AL-10008,1,8/7/2020,AL,MARINE,Gulf,30.2579611,-88.35357196,SECC,5.5,2.15,2,N,2.2,2.1,7:03,,,,
4/24/2024,2012224,NCA_AL-10153,NCA20_AL-10008,1,8/7/2020,AL,MARINE,Gulf,30.2579611,-88.35357196,SECC,5.5,2.15,1,N,2.1,2,7:03,,,,
4/24/2024,2012225,NGL_MI-10063,NGL20_MI-10026,1,8/6/2020,MI,GREAT_LAKES,Great Lakes,45.37810395,-83.64797083,SECC,12.6,9.95,2,N,10,9.9,17:36,,,,
4/24/2024,2012225,NGL_MI-10063,NGL20_MI-10026,1,8/6/2020,MI,GREAT_LAKES,Great Lakes,45.37810395,-83.64797083,SECC,12.6,9.95,3,N,10,9.9,17:36,,,,
4/24/2024,2012225,NGL_MI-10063,NGL20_MI-10026,1,8/6/2020,MI,GREAT_LAKES,Great Lakes,45.37810395,-83.64797083,SECC,12.6,9.95,1,N,10,9.9,17:36,,,,
4/24/2024,2012226,NGL_MI-10033,NGL20_MI-10089,2,8/7/2020,MI,GREAT_LAKES,Great Lakes,45.76908909,-86.74217938,SECC,13.8,8.85,3,N,8.9,8.8,9:33,,,,
4/24/2024,2012226,NGL_MI-10033,NGL20_MI-10089,2,8/7/2020,MI,GREAT_LAKES,Great Lakes,45.76908909,-86.74217938,SECC,13.8,8.85,1,N,8.9,8.8,9:33,,,,
4/24/2024,2012226,NGL_MI-10033,NGL20_MI-10089,2,8/7/2020,MI,GREAT_LAKES,Great Lakes,45.76908909,-86.74217938,SECC,13.8,8.85,2,N,8.9,8.8,9:33,,,,
4/24/2024,2012227,NCA_MA-10187,NCA20_MA-10029,1,8/7/2020,MA,MARINE,Northeast,41.65310049,-69.99286024,SECC,3.3,2.7,3,N,2.7,2.7,9:09,,,,
4/24/2024,2012227,NCA_MA-10187,NCA20_MA-10029,1,8/7/2020,MA,MARINE,Northeast,41.65310049,-69.99286024,SECC,3.3,2.7,1,N,2.7,2.7,9:09,,,,
4/24/2024,2012227,NCA_MA-10187,NCA20_MA-10029,1,8/7/2020,MA,MARINE,Northeast,41.65310049,-69.99286024,SECC,3.3,2.7,2,N,2.7,2.7,9:09,,,,
4/24/2024,2012228,NCA_ME-10183,NCA20_ME-10015,1,8/7/2020,ME,MARINE,Northeast,44.41855889,-68.4395543,SECC,28.5,3.62,1,N,3.5,3.4,9:42,,,,
4/24/2024,2012228,NCA_ME-10183,NCA20_ME-10015,1,8/7/2020,ME,MARINE,Northeast,44.41855889,-68.4395543,SECC,28.5,3.62,3,N,3.7,3.6,9:42,,,,
4/24/2024,2012228,NCA_ME-10183,NCA20_ME-10015,1,8/7/2020,ME,MARINE,Northeast,44.41855889,-68.4395543,SECC,28.5,3.62,2,N,3.8,3.7,9:42,,,,
4/24/2024,2012229,NCA_ME-10189,NCA20_ME-10019,1,8/6/2020,ME,MARINE,Northeast,44.26564668,-68.65337963,SECC,3.1,3.1,1,Y,3.1,3.1,9:36,,,,
4/24/2024,2012230,NCA_ME-10197,NCA20_ME-10024,1,8/6/2020,ME,MARINE,Northeast,44.23616556,-68.69807974,SECC,7.9,3.65,3,N,3.6,3.5,12:20,,,,
4/24/2024,2012230,NCA_ME-10197,NCA20_ME-10024,1,8/6/2020,ME,MARINE,Northeast,44.23616556,-68.69807974,SECC,7.9,3.65,2,N,3.8,3.7,12:20,,,,
4/24/2024,2012230,NCA_ME-10197,NCA20_ME-10024,1,8/6/2020,ME,MARINE,Northeast,44.23616556,-68.69807974,SECC,7.9,3.65,1,N,3.7,3.6,12:20,,,,
4/24/2024,2012231,NCA_ME-10201,NCA20_ME-10028,1,8/6/2020,ME,MARINE,Northeast,44.18743267,-68.80402448,SECC,16.5,3.42,1,N,3.5,3.4,14:06,,,,
4/24/2024,2012231,NCA_ME-10201,NCA20_ME-10028,1,8/6/2020,ME,MARINE,Northeast,44.18743267,-68.80402448,SECC,16.5,3.42,3,N,3.5,3.4,14:06,,,,
4/24/2024,2012231,NCA_ME-10201,NCA20_ME-10028,1,8/6/2020,ME,MARINE,Northeast,44.18743267,-68.80402448,SECC,16.5,3.42,2,N,3.4,3.3,14:06,,,,
4/24/2024,2012362,NCA_CA-10244,NCA20_CA-10022,1,8/17/2020,CA,MARINE,West,37.47911,-122.07787,SECC,7.9,0.45,1,N,0.5,0.4,9:37,"Strong current pulling secchi hard, estimated depths best we could",Q,Secchi readings were estimated because of strong currents. Acceptable for NCCA use.,
4/24/2024,2014779,NCA_CA-10246,NCA20_CA-10024,1,9/1/2020,CA,MARINE,West,38.12411022,-122.3843113,SECC,1,0.15,2,N,0.2,0.1,10:57,A lot of sediment in the water,,,
4/24/2024,2014779,NCA_CA-10246,NCA20_CA-10024,1,9/1/2020,CA,MARINE,West,38.12411022,-122.3843113,SECC,1,0.15,1,N,0.2,0.1,10:57,A lot of sediment in the water,,,
4/24/2024,2012233,NGL_NY-10123,NGL20_NY-10008,1,8/6/2020,NY,GREAT_LAKES,Great Lakes,42.3180414,-79.69251496,SECC,18.7,6.68,2,N,6.7,6.6,11:49,,,,
4/24/2024,2012233,NGL_NY-10123,NGL20_NY-10008,1,8/6/2020,NY,GREAT_LAKES,Great Lakes,42.3180414,-79.69251496,SECC,18.7,6.68,3,N,6.8,6.7,11:49,,,,
4/24/2024,2012233,NGL_NY-10123,NGL20_NY-10008,1,8/6/2020,NY,GREAT_LAKES,Great Lakes,42.3180414,-79.69251496,SECC,18.7,6.68,1,N,6.7,6.6,11:49,,,,
4/24/2024,2012234,NCA_WA-10255,NCA20_WA-40019,1,8/6/2020,WA,MARINE,West,47.906074,-122.330761,SECC,99.1,4.82,3,N,5.1,4.6,9:16,,,,
4/24/2024,2012234,NCA_WA-10255,NCA20_WA-40019,1,8/6/2020,WA,MARINE,West,47.906074,-122.330761,SECC,99.1,4.82,1,N,5,4.5,9:16,,,,
4/24/2024,2012234,NCA_WA-10255,NCA20_WA-40019,1,8/6/2020,WA,MARINE,West,47.906074,-122.330761,SECC,99.1,4.82,2,N,5.1,4.6,9:16,,,,
4/24/2024,2012235,NCA_WA-10267,NCA20_WA-10053,1,8/6/2020,WA,MARINE,West,47.99232669,-122.2879152,SECC,130.8,3.63,3,N,3.9,3.4,12:46,,,,
4/24/2024,2012235,NCA_WA-10267,NCA20_WA-10053,1,8/6/2020,WA,MARINE,West,47.99232669,-122.2879152,SECC,130.8,3.63,2,N,3.9,3.4,12:46,,,,
4/24/2024,2012235,NCA_WA-10267,NCA20_WA-10053,1,8/6/2020,WA,MARINE,West,47.99232669,-122.2879152,SECC,130.8,3.63,1,N,3.9,3.3,12:46,,,,
4/24/2024,2012236,NCA_WA-10249,NCA20_WA-40027,1,8/7/2020,WA,MARINE,West,47.86624,-122.508201,SECC,23,9.18,2,N,9.5,9,10:27,,,,
4/24/2024,2012236,NCA_WA-10249,NCA20_WA-40027,1,8/7/2020,WA,MARINE,West,47.86624,-122.508201,SECC,23,9.18,3,N,9.5,9,10:27,,,,
4/24/2024,2012236,NCA_WA-10249,NCA20_WA-40027,1,8/7/2020,WA,MARINE,West,47.86624,-122.508201,SECC,23,9.18,1,N,9.4,8.7,10:27,,,,
4/24/2024,2012237,NGL_NY-10133,NGL20_NY-10060,1,8/7/2020,NY,GREAT_LAKES,Great Lakes,43.97255747,-76.3359317,SECC,23.8,4.2,1,N,4.4,4,9:15,,,,
4/24/2024,2012237,NGL_NY-10133,NGL20_NY-10060,1,8/7/2020,NY,GREAT_LAKES,Great Lakes,43.97255747,-76.3359317,SECC,23.8,4.2,2,N,4.4,4,9:15,,,,
4/24/2024,2012237,NGL_NY-10133,NGL20_NY-10060,1,8/7/2020,NY,GREAT_LAKES,Great Lakes,43.97255747,-76.3359317,SECC,23.8,4.2,3,N,4.4,4,9:15,,,,
4/24/2024,2012239,NGL_MI-10034,NGL20_MI-10090,1,8/7/2020,MI,GREAT_LAKES,Great Lakes,43.37539388,-86.46277177,SECC,21.9,12.2,1,N,12.3,12.1,10:02,,,,
4/24/2024,2012239,NGL_MI-10034,NGL20_MI-10090,1,8/7/2020,MI,GREAT_LAKES,Great Lakes,43.37539388,-86.46277177,SECC,21.9,12.2,3,N,12.3,12.1,10:02,,,,
4/24/2024,2012239,NGL_MI-10034,NGL20_MI-10090,1,8/7/2020,MI,GREAT_LAKES,Great Lakes,43.37539388,-86.46277177,SECC,21.9,12.2,2,N,12.3,12.1,10:02,,,,
4/24/2024,2012240,NGL_NY-10006,NGL20_NY-10006,1,8/9/2020,NY,GREAT_LAKES,Great Lakes,42.64526535,-79.13888769,SECC,17.9,5.02,2,N,5.1,5,9:50,,,,
4/24/2024,2012240,NGL_NY-10006,NGL20_NY-10006,1,8/9/2020,NY,GREAT_LAKES,Great Lakes,42.64526535,-79.13888769,SECC,17.9,5.02,3,N,5.1,5,9:50,,,,
4/24/2024,2012240,NGL_NY-10006,NGL20_NY-10006,1,8/9/2020,NY,GREAT_LAKES,Great Lakes,42.64526535,-79.13888769,SECC,17.9,5.02,1,N,5,4.9,9:50,,,,
4/24/2024,2012241,NGL_NY-10012,NGL20_NY-10033,2,8/9/2020,NY,GREAT_LAKES,Great Lakes,43.91359545,-76.18341189,SECC,10.7,3.93,3,N,4.1,3.8,7:51,,,,
4/24/2024,2012241,NGL_NY-10012,NGL20_NY-10033,2,8/9/2020,NY,GREAT_LAKES,Great Lakes,43.91359545,-76.18341189,SECC,10.7,3.93,1,N,4.1,3.7,7:51,,,,
4/24/2024,2012241,NGL_NY-10012,NGL20_NY-10033,2,8/9/2020,NY,GREAT_LAKES,Great Lakes,43.91359545,-76.18341189,SECC,10.7,3.93,2,N,4.1,3.8,7:51,,,,
4/24/2024,2012242,NGL_MI-10074,NGL20_MI-10036,1,8/9/2020,MI,GREAT_LAKES,Great Lakes,43.93339253,-83.37510421,SECC,5.2,1.05,3,N,1.1,1,10:35,,,,
4/24/2024,2012242,NGL_MI-10074,NGL20_MI-10036,1,8/9/2020,MI,GREAT_LAKES,Great Lakes,43.93339253,-83.37510421,SECC,5.2,1.05,1,N,1.1,1,10:35,,,,
4/24/2024,2012242,NGL_MI-10074,NGL20_MI-10036,1,8/9/2020,MI,GREAT_LAKES,Great Lakes,43.93339253,-83.37510421,SECC,5.2,1.05,2,N,1.1,1,10:35,,,,
4/24/2024,2012243,NCA_WA-10210,NCA20_WA-10061,1,8/9/2020,WA,MARINE,West,47.9646275,-122.5101394,SECC,42.7,9.32,1,N,9.5,9,10:12,,,,
4/24/2024,2012243,NCA_WA-10210,NCA20_WA-10061,1,8/9/2020,WA,MARINE,West,47.9646275,-122.5101394,SECC,42.7,9.32,2,N,9.6,9.1,10:12,,,,
4/24/2024,2012243,NCA_WA-10210,NCA20_WA-10061,1,8/9/2020,WA,MARINE,West,47.9646275,-122.5101394,SECC,42.7,9.32,3,N,9.6,9.1,10:12,,,,
4/24/2024,2012244,NCA_AL-10157,NCA20_AL-10012,1,8/10/2020,AL,MARINE,Gulf,30.30440021,-87.60445504,SECC,1.3,0.75,2,N,0.8,0.7,8:54,,,,
4/24/2024,2012244,NCA_AL-10157,NCA20_AL-10012,1,8/10/2020,AL,MARINE,Gulf,30.30440021,-87.60445504,SECC,1.3,0.75,3,N,0.8,0.7,8:54,,,,
4/24/2024,2012244,NCA_AL-10157,NCA20_AL-10012,1,8/10/2020,AL,MARINE,Gulf,30.30440021,-87.60445504,SECC,1.3,0.75,1,N,0.8,0.7,8:54,,,,
4/24/2024,2012245,NCA_AL-10160,NCA20_AL-10015,1,8/10/2020,AL,MARINE,Gulf,30.35337146,-87.45738644,SECC,3.2,1.35,3,N,1.4,1.3,7:14,,,,
4/24/2024,2012245,NCA_AL-10160,NCA20_AL-10015,1,8/10/2020,AL,MARINE,Gulf,30.35337146,-87.45738644,SECC,3.2,1.35,2,N,1.4,1.3,7:14,,,,
4/24/2024,2012245,NCA_AL-10160,NCA20_AL-10015,1,8/10/2020,AL,MARINE,Gulf,30.35337146,-87.45738644,SECC,3.2,1.35,1,N,1.4,1.3,7:14,,,,
4/24/2024,2012246,NCA_MA-10150,NCA20_MA-10016,1,8/10/2020,MA,MARINE,Northeast,41.49272865,-70.96546049,SECC,8,2.55,3,N,2.6,2.5,10:10,,,,
4/24/2024,2012246,NCA_MA-10150,NCA20_MA-10016,1,8/10/2020,MA,MARINE,Northeast,41.49272865,-70.96546049,SECC,8,2.55,1,N,2.6,2.5,10:10,,,,
4/24/2024,2012246,NCA_MA-10150,NCA20_MA-10016,1,8/10/2020,MA,MARINE,Northeast,41.49272865,-70.96546049,SECC,8,2.55,2,N,2.6,2.5,10:10,,,,
4/24/2024,2012247,NCA_MA-10192,NCA20_MA-10034,1,8/9/2020,MA,MARINE,Northeast,41.3047847,-70.06103615,SECC,1.2,1.2,1,Y,1.2,1.2,9:17,,,,
4/24/2024,2011646,NCA_MS-10143,NCA20_MS-10008,1,6/12/2020,MS,MARINE,Gulf,30.27670954,-89.27037864,SECC,2.6,0.47,3,N,0.5,0.54,9:53,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2011665,NCA_GA-10171,NCA20_GA-10021,1,6/16/2020,GA,MARINE,Southeast,30.79172943,-81.48315431,SECC,3.3,0.75,1,N,0.7,0.75,12:16,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2011665,NCA_GA-10171,NCA20_GA-10021,1,6/16/2020,GA,MARINE,Southeast,30.79172943,-81.48315431,SECC,3.3,0.75,2,N,0.75,0.78,12:16,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2012249,NGL_NY-10023,NGL20_NY-10044,1,8/10/2020,NY,GREAT_LAKES,Great Lakes,43.80338169,-76.25181977,SECC,11.9,4.83,3,N,5,4.7,10:34,,,,
4/24/2024,2012249,NGL_NY-10023,NGL20_NY-10044,1,8/10/2020,NY,GREAT_LAKES,Great Lakes,43.80338169,-76.25181977,SECC,11.9,4.83,2,N,5,4.7,10:34,,,,
4/24/2024,2012249,NGL_NY-10023,NGL20_NY-10044,1,8/10/2020,NY,GREAT_LAKES,Great Lakes,43.80338169,-76.25181977,SECC,11.9,4.83,1,N,5,4.6,10:34,,,,
4/24/2024,2011665,NCA_GA-10171,NCA20_GA-10021,1,6/16/2020,GA,MARINE,Southeast,30.79172943,-81.48315431,SECC,3.3,0.75,3,N,0.75,0.76,12:16,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2011733,NCA_FL-10289,NCA20_FL-10074,1,6/24/2020,FL,MARINE,Gulf,28.114242,-82.82477666,SECC,2.7,1.57,1,N,1.5,1.55,9:02,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2011739,NCA_VA-10205,NCA20_VA-10020,1,6/23/2020,VA,MARINE,Northeast,36.72157397,-75.94373899,SECC,1.2,0.35,3,N,0.3,0.4,8:40,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2012251,NCA_FL-10192,NCA20_FL-10012,1,8/9/2020,FL,MARINE,Gulf,29.61062344,-85.03094077,SECC,4,0.97,1,N,0.95,0.95,8:11,,,,
4/24/2024,2012251,NCA_FL-10192,NCA20_FL-10012,1,8/9/2020,FL,MARINE,Gulf,29.61062344,-85.03094077,SECC,4,0.97,3,N,1,0.95,8:11,,,,
4/24/2024,2012251,NCA_FL-10192,NCA20_FL-10012,1,8/9/2020,FL,MARINE,Gulf,29.61062344,-85.03094077,SECC,4,0.97,2,N,1,0.95,8:11,,,,
4/24/2024,2011739,NCA_VA-10205,NCA20_VA-10020,1,6/23/2020,VA,MARINE,Northeast,36.72157397,-75.94373899,SECC,1.2,0.35,1,N,0.3,0.4,8:40,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
