PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,WTBDY_TYPE,NCCA_REG,LAT_DD,LON_DD,SAMPLE_TYPE,STATION_DEPTH,CAST,DEPTH,CONDUCTIVITY,DO,PH,SALINITY,LIGHT_AMB,LIGHT_UW,TEMPERATURE,MAX_DEPTH_SALINITY,LINE,NARS_FLAG,NARS_COMMENT
4/24/2024,2011957,NCA_VA-10196,NCA20_VA-10011,8/10/2020,1,VA,MARINE,Northeast,37.03710805,-76.14434353,HYDRO,7.5,UP,1,,7.45,8.11,22.5,,,27.98,26.27,16,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011957,NCA_VA-10196,NCA20_VA-10011,8/10/2020,1,VA,MARINE,Northeast,37.03710805,-76.14434353,HYDRO,7.5,UP,0.5,,7.5,8.11,22.5,,,27.99,26.27,17,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011957,NCA_VA-10196,NCA20_VA-10011,8/10/2020,1,VA,MARINE,Northeast,37.03710805,-76.14434353,HYDRO,7.5,UP,0.1,,7.56,8.11,22.49,,,28.01,26.27,18,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,DOWN,0.1,,7.38,7.95,20.07,,,28.58,25.89,1,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,DOWN,0.5,,7.43,8.04,20.13,,,28.49,25.89,2,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,DOWN,1,,7.4,8.06,20.19,,,28.41,25.89,3,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,DOWN,2,,6.88,8.02,20.8,,,28.18,25.89,4,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,DOWN,3,,6.82,8,21.33,,,28.2,25.89,5,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,DOWN,4,,5.4,7.87,22.6,,,27.55,25.89,6,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,DOWN,5,,7.18,8,24.14,,,27.08,25.89,7,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,DOWN,6,,7.19,7.99,25.07,,,26.51,25.89,8,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,DOWN,7,,6.73,7.94,25.89,,,25.81,25.89,9,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,UP,7,,7.32,8.01,24.78,,,26.89,25.89,10,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,UP,6,,7.32,8.01,24.78,,,26.89,25.89,11,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,UP,5,,7.1,8.01,23.74,,,27.24,25.89,12,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,UP,4,,5.65,7.93,22.13,,,27.79,25.89,13,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,UP,3,,6.16,8.02,21.12,,,28.19,25.89,14,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,UP,2,,7.15,8.1,20.44,,,28.3,25.89,15,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,UP,1,,7.45,8.13,20.12,,,28.41,25.89,16,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,UP,0.5,,7.54,8.14,20.07,,,28.5,25.89,17,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011958,NCA_VA-10202,NCA20_VA-10017,8/10/2020,1,VA,MARINE,Northeast,37.17007634,-76.14561835,HYDRO,7.5,UP,0.1,,7.56,8.15,20.03,,,28.55,25.89,18,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,DOWN,0.1,,7.64,7.97,20.09,1001,412,28.73,21.59,1,,
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,DOWN,0.5,,7.64,7.98,20.08,1004,253.5,28.73,21.59,2,,
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,DOWN,1,,7.45,7.98,20.09,1000,194.5,28.78,21.59,3,,
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,DOWN,2,,7.03,7.94,20.24,1008,76.8,28.4,21.59,4,,
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,DOWN,3,,6.81,7.91,20.34,1011,27.57,28.88,21.59,5,,
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,DOWN,4,,7.01,7.94,20.38,1014,9.9,28.88,21.59,6,,
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,DOWN,5,,7.11,7.96,20.63,1013,5.52,28.94,21.59,7,,
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,DOWN,6,,6.4,7.9,20.94,1010,,28.83,21.59,8,Q,at this depth for this site:  Underwater light measurement not available .
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,DOWN,7,,5.34,7.8,21.23,,,28.65,21.59,9,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,DOWN,8,,4.5,7.71,21.49,,,28.52,21.59,10,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,DOWN,9,,4.18,7.68,21.59,,,28.46,21.59,11,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,DOWN,10,,3.7,7.64,21.75,,,28.39,21.59,12,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,DOWN,11,,3.62,7.63,21.96,,,28.29,21.59,13,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,UP,10,,3.73,7.63,21.82,,,28.38,21.59,14,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,UP,9,,3.85,7.64,21.7,,,28.41,21.59,15,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,UP,8,,4.22,7.68,21.51,,,28.48,21.59,16,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,UP,7,,5.17,7.77,21.21,,,28.66,21.59,17,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,UP,6,,6.03,7.86,21.04,1011,,28.84,21.59,18,Q,at this depth for this site:  Underwater light measurement not available .
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,UP,5,,6.6,7.91,20.83,1011,5.6,28.94,21.59,19,,
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,UP,4,,7.23,7.98,20.53,1020,10,28.94,21.59,20,,
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,UP,3,,6.92,7.93,20.29,1008,30.3,28.91,21.59,21,,
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,UP,2,,7.39,7.97,20.16,1000,75.4,28.8,21.59,22,,
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,UP,1,,7.69,8,20.08,1002,198.6,28.76,21.59,23,,
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,UP,0.5,,7.83,8.01,20.07,1008,275,28.75,21.59,24,,
4/24/2024,2011959,NCA_VA-10203,NCA20_VA-10018,8/11/2020,1,VA,MARINE,Northeast,37.24155702,-76.38025773,HYDRO,11.5,UP,0.1,,7.85,8.02,20.06,1009,428,28.75,21.59,25,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,DOWN,0.1,,9.07,8.06,31.1,1960,1140,12.68,31.18,1,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,DOWN,0.5,,8.88,8.02,31.09,1329,1033,12.56,31.18,2,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,DOWN,1,,8.72,8.01,31.12,1116,520.8,12.5,31.18,3,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,DOWN,2,,8.75,8.01,31.11,1087,227,12.42,31.18,4,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,DOWN,3,,8.82,8.01,31.12,1097,217,12.4,31.18,5,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,DOWN,4,,8.83,8.01,31.12,1080,190.3,12.37,31.18,6,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,DOWN,5,,8.98,8.02,31.16,1048,137,12.29,31.18,7,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,DOWN,6,,8.86,8.02,31.17,904.2,74.04,12.26,31.18,8,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,DOWN,7,,8.79,8.03,31.18,867.9,49.58,12.23,31.18,9,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,UP,7,,8.79,8.03,31.19,857.2,51.74,12.24,31.18,10,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,UP,6,,8.76,8.04,31.19,1042,81.31,12.3,31.18,11,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,UP,5,,8.76,8.04,31.19,1280,124.6,12.3,31.18,12,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,UP,4,,8.72,8.04,31.19,1974,223.1,12.31,31.18,13,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,UP,3,,8.7,8.05,31.2,1919,279.8,12.33,31.18,14,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,UP,2,,8.68,8.04,31.2,1234,294.4,12.36,31.18,15,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,UP,1,,8.64,8.05,31.2,983.2,310.1,12.49,31.18,16,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,UP,0.5,,8.6,8.05,31.2,900.7,458.9,12.56,31.18,17,,
4/24/2024,2011988,NCA_ME-10205,NCA20_ME-10032,7/20/2020,1,ME,MARINE,Northeast,44.85760489,-67.11540277,HYDRO,7.5,UP,0.1,,8.59,8.05,31.2,915,617.3,12.65,31.18,18,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,0.1,,9.13,8.01,31.15,341.8,233.1,12.28,31.22,1,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,0.5,,9.13,8.01,31.15,428.9,246,12.28,31.22,2,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,1,,9.47,8.04,31.19,500.1,271,12.2,31.22,3,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,2,,9.13,8.04,31.2,507.3,196,12.2,31.22,4,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,3,,9.11,8.04,31.2,666.3,166.8,12.21,31.22,5,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,4,,9.09,8.04,31.21,746.8,153,12.2,31.22,6,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,5,,9.68,8.05,31.21,747.5,117,12.06,31.22,7,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,6,,9.18,8.05,31.21,730.1,85.72,12.06,31.22,8,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,7,,9.16,8.05,31.21,729.3,60.51,12.05,31.22,9,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,8,,9.15,8.05,31.22,727.8,50,12.04,31.22,10,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,9,,9.06,8.05,31.22,569.4,36.98,12.07,31.22,11,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,10,,9.07,8.05,31.22,570,29.37,12.06,31.22,12,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,15,,8.96,8.05,31.23,478,10.09,12.06,31.22,13,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,20,,8.9,8.06,31.23,618.1,6.187,12.05,31.22,14,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,25,,8.87,8.05,31.25,702,3.738,11.79,31.22,15,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,30,,8.79,8.04,31.28,701.9,2.35,11.65,31.22,16,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,DOWN,32.5,,8.75,8.04,31.31,659.5,2.522,11.39,31.22,17,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,32.5,,8.71,8.05,31.32,670.1,2.38,11.42,31.22,18,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,30,,8.65,8.05,31.3,591.3,2.768,11.41,31.22,19,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,25,,8.39,8.05,31.23,555.9,6129,11.96,31.22,20,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,20,,8.39,8.05,31.23,574.8,6.181,11.97,31.22,21,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,15,,8.37,8.06,31.23,594.7,14.06,12,31.22,22,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,10,,8.38,8.06,31.23,554.7,37.14,12.01,31.22,23,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,9,,8.34,8.06,31.23,483.7,32.07,12.01,31.22,24,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,8,,8.33,8.06,31.23,422.6,29.32,12.01,31.22,25,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,7,,8.32,8.07,31.23,377.6,35.71,12.02,31.22,26,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,6,,8.3,8.06,31.24,376.2,39.75,12.03,31.22,27,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,5,,8.28,8.07,31.24,399,55.22,12.04,31.22,28,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,4,,8.26,8.07,31.24,425,83.63,12.03,31.22,29,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,3,,8.26,8.07,31.24,441.1,118.2,12.03,31.22,30,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,2,,8.25,8.07,31.23,390.6,144.5,12.05,31.22,31,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,1,,8.24,8.07,31.24,437.6,216.8,12.05,31.22,32,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,0.5,,8.22,8.07,31.24,436.7,281.7,12.06,31.22,33,,
4/24/2024,2011989,NCA_ME-10182,NCA20_ME-10014,7/20/2020,1,ME,MARINE,Northeast,44.89848112,-66.97215394,HYDRO,33,UP,0.1,,8.47,8.07,31.21,441.8,338.4,12.08,31.22,34,,
4/24/2024,2011994,NCA_VA-10211,NCA20_VA-10026,7/22/2020,1,VA,MARINE,Northeast,37.65673161,-75.62481427,HYDRO,1,DOWN,0.1,,4.57,7.33,33.15,1428,946.3,30.63,33.13,1,,
4/24/2024,2011994,NCA_VA-10211,NCA20_VA-10026,7/22/2020,1,VA,MARINE,Northeast,37.65673161,-75.62481427,HYDRO,1,DOWN,0.5,,4.55,7.35,33.13,1648,225.5,30.62,33.13,2,,
4/24/2024,2011994,NCA_VA-10211,NCA20_VA-10026,7/22/2020,1,VA,MARINE,Northeast,37.65673161,-75.62481427,HYDRO,1,UP,0.5,,4.55,7.35,33.14,1592,246.8,30.62,33.13,3,,
4/24/2024,2011994,NCA_VA-10211,NCA20_VA-10026,7/22/2020,1,VA,MARINE,Northeast,37.65673161,-75.62481427,HYDRO,1,UP,0.1,,4.57,7.37,33.13,1464,716.2,30.63,33.13,4,,
4/24/2024,2012000,NCA_ME-10185,NCA20_ME-10017,7/21/2020,1,ME,MARINE,Northeast,44.61583962,-67.34738635,HYDRO,27,DOWN,0.1,,8.42,8.12,31.36,2018,1390,11.42,31.63,1,,
4/24/2024,2012000,NCA_ME-10185,NCA20_ME-10017,7/21/2020,1,ME,MARINE,Northeast,44.61583962,-67.34738635,HYDRO,27,DOWN,0.5,,8.49,8.11,31.58,2044,1247,11.2,31.63,2,,
4/24/2024,2012000,NCA_ME-10185,NCA20_ME-10017,7/21/2020,1,ME,MARINE,Northeast,44.61583962,-67.34738635,HYDRO,27,DOWN,1,,8.55,8.11,31.58,2062,1125,10.99,31.63,3,,
4/24/2024,2012000,NCA_ME-10185,NCA20_ME-10017,7/21/2020,1,ME,MARINE,Northeast,44.61583962,-67.34738635,HYDRO,27,DOWN,2,,8.62,8.11,31.58,2056,1037,10.63,31.63,4,,
4/24/2024,2012000,NCA_ME-10185,NCA20_ME-10017,7/21/2020,1,ME,MARINE,Northeast,44.61583962,-67.34738635,HYDRO,27,DOWN,3,,8.6,8.11,31.6,2051,813.6,10.55,31.63,5,,
4/24/2024,2012000,NCA_ME-10185,NCA20_ME-10017,7/21/2020,1,ME,MARINE,Northeast,44.61583962,-67.34738635,HYDRO,27,DOWN,4,,8.56,8.11,31.6,2062,647.3,10.48,31.63,6,,
4/24/2024,2012000,NCA_ME-10185,NCA20_ME-10017,7/21/2020,1,ME,MARINE,Northeast,44.61583962,-67.34738635,HYDRO,27,DOWN,5,,8.52,8.11,31.61,2064,437.2,10.42,31.63,7,,
4/24/2024,2012000,NCA_ME-10185,NCA20_ME-10017,7/21/2020,1,ME,MARINE,Northeast,44.61583962,-67.34738635,HYDRO,27,DOWN,6,,8.48,8.12,31.61,2073,366.4,10.38,31.63,8,,
4/24/2024,2012000,NCA_ME-10185,NCA20_ME-10017,7/21/2020,1,ME,MARINE,Northeast,44.61583962,-67.34738635,HYDRO,27,DOWN,7,,8.42,8.11,31.62,2080,285.2,10.29,31.63,9,,
4/24/2024,2012000,NCA_ME-10185,NCA20_ME-10017,7/21/2020,1,ME,MARINE,Northeast,44.61583962,-67.34738635,HYDRO,27,DOWN,8,,8.31,8.11,31.62,2080,212.2,10.23,31.63,10,,
