Sample/Labslip ID,Sample Status,Primary Lab,Primary Lab Id,Analysis Lab ID,Analysis Lab Name,Id #,Site Description,Id Point #,Field #,Collection Start Date/Time,Collection End Date/Time,Account #,Account Description,Program Code,Sample Description,Sample Location,Sample Collector,Sample Source,Region,County,County Name,District,Sample Reason,Project Code,Waterbody ID #,Sample Depth,Type of Sample (QC),Check Date,DNR Parameter Code,DNR Parameter Description,Analyte Code,Method,Result Qualifier,Result value,Numeric Value,Units,LOD,LOQ,Lower Reporting Limit,Upper Reporting Limit,Decimal Places,Sig Figs,Sample Comment,Result Comment,Lab Comment (Analysis),Enforcement Code,NR140 Enforcement Standard,NR140 Preventive Action Limit,Date Received by Lab,Date Reported by Lab,Analysis Date/Time,Analysis ID,File Batch Seq #,Processed Batch Seq #,Report to Name,Report to Address,"Report to City, State, Zip",Creation Date,Creation User Id,Last Update Date,Last Update User Id,Creation Date1,Creation User Id1,Last Update Date1,Last Update User
802937003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052510,,367699734,LSNS-4-9-BL,7/21/25 9:00,7/21/25 9:00,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - E. OF FLAG RIVER STATION (10052510),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,EPA 353.2,Below LOD,ND,,MG/L,0.032,0.105,,,0,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,,10 MG/L,2 MG/L,7/22/25 10:50,8/20/25 1:42,7/28/25 10:34,13907539,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802938001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,103,,367699728,LSNS-4-6,7/21/25 10:28,7/21/25 10:28,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - W OF BRULE R (STATION 103),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,EPA 353.2,Valid Result,0.324,0.324,MG/L,0.032,0.105,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,,10 MG/L,2 MG/L,7/22/25 10:57,8/20/25 1:42,7/28/25 10:36,13907546,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802938002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10040814,,367697726,LSNS-4-1,7/21/25 11:24,7/21/25 11:24,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR- POINT OFF SCHAFFER BEACH 3.6 M CONTOUR (STATION 10040814),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,EPA 353.2,Valid Result,0.323,0.323,MG/L,0.032,0.105,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,,10 MG/L,2 MG/L,7/22/25 10:57,8/20/25 1:42,7/28/25 10:37,13907553,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802940001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038057,,368964746,LSNS-4-12,7/21/25 8:26,7/21/25 8:26,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - BARK BAY POINT CLAY BLUFFS (STATION 10038057),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,EPA 353.2,Valid Result,0.34,0.34,MG/L,0.032,0.105,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,,10 MG/L,2 MG/L,7/22/25 11:01,8/20/25 1:42,7/28/25 10:41,13907560,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802940002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052587,,368964865,LSNS-4-8,7/21/25 9:37,7/21/25 9:37,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - E IRON RIVER (STATION 10052587),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,EPA 353.2,Valid Result,0.335,0.335,MG/L,0.032,0.105,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,,10 MG/L,2 MG/L,7/22/25 11:01,8/20/25 1:42,7/28/25 10:45,13907566,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802940003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052505,,368964735,LSNS-4-7,7/21/25 10:04,7/21/25 10:04,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - WEST OF DOUGLAS CO LINE (STATION 10052505),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,EPA 353.2,Valid Result,0.329,0.329,MG/L,0.032,0.105,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,,10 MG/L,2 MG/L,7/22/25 11:01,8/20/25 1:42,7/28/25 10:47,13907572,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802940004,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,101,,368964658,LSNS-4-3,7/21/25 11:03,7/21/25 11:03,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - N.E. POPLAR RIVER (STATION 101),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,EPA 353.2,Valid Result,0.321,0.321,MG/L,0.032,0.105,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,,10 MG/L,2 MG/L,7/22/25 11:01,8/20/25 1:42,7/28/25 10:52,13907578,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802937001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052510,,367699734,LSNS-4-9,7/21/25 9:00,7/21/25 9:00,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WAY,LAKE SUPERIOR - E. OF FLAG RIVER STATION (10052510),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,EPA 445,Valid Result,0.696,0.696,ug/L,0.0693,0.232,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,7/22/25 10:50,8/20/25 1:42,7/30/25 10:10,13907527,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802937002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052510,,367699734,LSNS-4-9-DUP,7/21/25 9:00,7/21/25 9:00,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - E. OF FLAG RIVER STATION (10052510),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,EPA 445,Valid Result,0.71,0.71,ug/L,0.0693,0.232,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,7/22/25 10:50,8/20/25 1:42,7/30/25 10:10,13907534,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802937003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052510,,367699734,LSNS-4-9-BL,7/21/25 9:00,7/21/25 9:00,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - E. OF FLAG RIVER STATION (10052510),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,EPA 445,Below LOD,ND,,ug/L,0.0693,0.232,,,0,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,7/22/25 10:50,8/20/25 1:42,7/30/25 10:10,13907541,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802938001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,103,,367699728,LSNS-4-6,7/21/25 10:28,7/21/25 10:28,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - W OF BRULE R (STATION 103),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,EPA 445,Valid Result,1.19,1.19,ug/L,0.0693,0.232,,,2,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,7/22/25 10:57,8/20/25 1:42,7/30/25 10:10,13907548,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802938002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10040814,,367697726,LSNS-4-1,7/21/25 11:24,7/21/25 11:24,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR- POINT OFF SCHAFFER BEACH 3.6 M CONTOUR (STATION 10040814),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,EPA 445,Valid Result,1.03,1.03,ug/L,0.104,0.348,,,2,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,7/22/25 10:57,8/20/25 1:42,7/30/25 10:10,13907555,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802940001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038057,,368964746,LSNS-4-12,7/21/25 8:26,7/21/25 8:26,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - BARK BAY POINT CLAY BLUFFS (STATION 10038057),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,EPA 445,Valid Result,0.852,0.852,ug/L,0.0693,0.232,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,7/22/25 11:01,8/20/25 1:42,7/30/25 10:10,13907563,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802940002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052587,,368964865,LSNS-4-8,7/21/25 9:37,7/21/25 9:37,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - E IRON RIVER (STATION 10052587),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,EPA 445,Valid Result,0.934,0.934,ug/L,0.104,0.348,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,7/22/25 11:01,8/20/25 1:42,7/30/25 10:10,13907569,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802940003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052505,,368964735,LSNS-4-7,7/21/25 10:04,7/21/25 10:04,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - WEST OF DOUGLAS CO LINE (STATION 10052505),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,EPA 445,Valid Result,1.07,1.07,ug/L,0.104,0.348,,,2,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,7/22/25 11:01,8/20/25 1:42,7/30/25 10:10,13907576,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
802940004,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,101,,368964658,LSNS-4-3,7/21/25 11:03,7/21/25 11:03,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - N.E. POPLAR RIVER (STATION 101),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,EPA 445,Valid Result,1.29,1.29,ug/L,0.104,0.348,,,2,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,7/22/25 11:01,8/20/25 1:42,7/30/25 10:10,13907582,1357907,583928,COONEE,,,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1,8/20/25 5:44,LDES_DBL1
803605002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10058871,,368351312,LSNS-4-16,7/22/25 9:45,7/22/25 9:45,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR LITTLE SAND BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.458,0.458,MG/L,0.058,0.192,,,3,3,,,,, , ,7/24/25 14:49,8/4/25 16:24,7/31/25 10:26,13885813,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
803605002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10058871,,368351312,LSNS-4-16,7/22/25 9:45,7/22/25 9:45,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR LITTLE SAND BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,EPA 445,Valid Result,0.336,0.336,ug/L,0.0531,0.178,,,3,3,,,,, , ,7/24/25 14:49,8/4/25 16:24,7/30/25 10:10,13885814,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
803605002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10058871,,368351312,LSNS-4-16,7/22/25 9:45,7/22/25 9:45,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR LITTLE SAND BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,EPA 353.2,Valid Result,0.326,0.326,MG/L,0.032,0.105,,,3,3,,,,,10 MG/L,2 MG/L,7/24/25 14:49,8/4/25 16:24,7/30/25 11:26,13885811,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
803605002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10058871,,368351312,LSNS-4-16,7/22/25 9:45,7/22/25 9:45,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR LITTLE SAND BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Below LOD,ND,,MG/L,0.0027,0.009,,,0,3,,,,, , ,7/24/25 14:49,8/4/25 16:24,8/1/25 10:49,13885812,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
803605002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10058871,,368351312,LSNS-4-16,7/22/25 9:45,7/22/25 9:45,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR LITTLE SAND BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,530,RESIDUE TOTAL NFLT (TOTAL SUSPENDED SOLIDS),TSSLL~C-009,SM2540D,Below LOD,ND,,MG/L,0.5,0.5,,,0,3,,,,, , ,7/24/25 14:49,8/4/25 16:24,7/29/25 13:15,13885815,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
803605001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038061,,368351474,LSNS-4-17,7/22/25 10:45,7/22/25 10:45,GL070,GREAT LAKES MONITORING,WT,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR RED CLIFF BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,EPA 353.2,Valid Result,0.304,0.304,MG/L,0.032,0.105,,,3,3,,,,,10 MG/L,2 MG/L,7/24/25 14:49,8/4/25 16:24,7/30/25 11:23,13885806,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
803605001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038061,,368351474,LSNS-4-17,7/22/25 10:45,7/22/25 10:45,GL070,GREAT LAKES MONITORING,WT,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR RED CLIFF BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.438,0.438,MG/L,0.058,0.192,,,3,3,,,,, , ,7/24/25 14:49,8/4/25 16:24,7/31/25 10:22,13885808,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
803605001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038061,,368351474,LSNS-4-17,7/22/25 10:45,7/22/25 10:45,GL070,GREAT LAKES MONITORING,WT,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR RED CLIFF BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,EPA 445,Valid Result,0.513,0.513,ug/L,0.052,0.174,,,3,3,,,,, , ,7/24/25 14:49,8/4/25 16:24,7/30/25 10:10,13885809,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
803605001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038061,,368351474,LSNS-4-17,7/22/25 10:45,7/22/25 10:45,GL070,GREAT LAKES MONITORING,WT,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR RED CLIFF BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,530,RESIDUE TOTAL NFLT (TOTAL SUSPENDED SOLIDS),TSSLL~C-009,SM2540D,Valid Result,0.675,0.675,MG/L,0.5,0.5,,,3,3,,,,, , ,7/24/25 14:49,8/4/25 16:24,7/29/25 13:15,13885810,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
803605001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038061,,368351474,LSNS-4-17,7/22/25 10:45,7/22/25 10:45,GL070,GREAT LAKES MONITORING,WT,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR RED CLIFF BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Between LOD and LOQ,0.0027,0.0027,MG/L,0.0027,0.009,,,5,3,,,,, , ,7/24/25 14:49,8/4/25 16:24,8/1/25 10:47,13885807,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
803605003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10060164,,368916689,LSNS-4-SEACAVES,7/22/25 9:00,7/22/25 9:00,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR-SEA CAVES,MATT HUDSON,SU,,,,,,CO_04_CMP25,,6I,1,,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,EPA 353.2,Valid Result,0.329,0.329,MG/L,0.032,0.105,,,3,3,,,,,10 MG/L,2 MG/L,7/24/25 14:49,8/4/25 16:24,7/30/25 11:27,13885816,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
803605003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10060164,,368916689,LSNS-4-SEACAVES,7/22/25 9:00,7/22/25 9:00,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR-SEA CAVES,MATT HUDSON,SU,,,,,,CO_04_CMP25,,6I,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.477,0.477,MG/L,0.058,0.192,,,3,3,,,,, , ,7/24/25 14:49,8/4/25 16:24,7/31/25 10:27,13885818,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
803605003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10060164,,368916689,LSNS-4-SEACAVES,7/22/25 9:00,7/22/25 9:00,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR-SEA CAVES,MATT HUDSON,SU,,,,,,CO_04_CMP25,,6I,1,,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,EPA 445,Valid Result,0.528,0.528,ug/L,0.052,0.174,,,3,3,,,,, , ,7/24/25 14:49,8/4/25 16:24,7/30/25 10:10,13885819,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
803605003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10060164,,368916689,LSNS-4-SEACAVES,7/22/25 9:00,7/22/25 9:00,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR-SEA CAVES,MATT HUDSON,SU,,,,,,CO_04_CMP25,,6I,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Below LOD,ND,,MG/L,0.0027,0.009,,,0,3,,,,, , ,7/24/25 14:49,8/4/25 16:24,8/1/25 10:50,13885817,1356543,582292,COONEE,,,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1,8/4/25 17:14,LDES_DBL1
